ID,var_rpta_alt
447327#837360#242982,0
157446#431211#648836,0
251215#969361#110981,0
567829#304630#778476,1
190154#619852#460490,0
598656#486600#593742,0
456959#1015485#64857,1
182425#841257#239085,1
592130#548182#532160,1
46581#276586#806441,1
237064#788058#292284,1
593474#961375#118967,1
542971#977161#103181,1
71505#789858#290484,1
8072#811829#268513,1
325837#211949#870809,1
127521#473362#606980,0
304113#576663#503679,0
458313#86174#1019090,1
513739#340762#739884,1
304113#576698#503644,1
402300#596324#484018,1
506886#831408#248934,0
205906#240969#842050,1
453496#540809#539533,1
442870#384134#695722,1
425550#873234#207108,1
575888#1020532#59810,1
326212#128431#959421,1
391809#356294#723570,1
38223#630023#450319,1
541286#635176#445166,1
192695#727605#352737,0
429008#86315#1018945,1
130885#858509#221833,0
151045#460574#619764,1
216936#135068#953011,1
45095#541684#538658,1
298344#815622#264720,1
404711#853266#227076,1
175122#222488#860304,1
144128#1051840#28502,1
384507#705582#374760,1
12991#531275#549067,1
468452#517516#562826,1
388200#331258#749301,1
103016#36096#1068954,1
211559#490647#589695,0
116298#667178#413164,1
596665#1023238#57104,1
263757#34468#1070571,1
94902#768001#312341,0
595282#334182#746398,1
621210#1008457#71885,1
131196#1021047#59295,1
577252#230012#852822,1
555665#1001049#79293,0
457631#625418#454924,0
203625#475546#604796,0
161811#999119#81223,1
586757#267440#815569,1
155397#201562#886708,1
210030#398201#681703,1
395057#309647#773484,0
588223#106260#981523,1
285678#232506#850327,0
197978#167079#921048,1
282479#662700#417642,1
225747#950688#129654,1
22618#866865#213477,0
529682#868890#211452,0
157984#262034#820949,1
15308#372803#707051,1
237882#542493#537849,1
189519#343495#737173,1
528663#58667#1046314,1
495356#90142#1015179,1
527756#573793#506549,0
452076#242702#840307,1
303530#346896#733815,1
404914#193398#894850,1
237873#102533#985239,1
444128#973084#107258,1
243595#570300#510042,0
226595#1074985#5357,1
499192#826296#254046,0
149200#503127#577215,1
459950#43747#1061072,1
9326#609150#471192,1
315447#784678#295664,0
1418#1022288#58054,1
513646#535975#544367,1
409198#371647#708203,0
579211#379822#700032,1
441644#513649#566693,1
155090#973049#107293,1
47920#390392#689496,1
479723#622672#457670,1
198249#976970#103372,1
167736#273845#809171,1
114801#212712#870044,1
527053#779157#301185,1
236246#164451#923668,1
623106#413422#666493,1
579059#162540#925572,1
143910#560092#520250,1
511006#628032#452310,1
514948#416712#663282,1
286592#440827#639485,1
80190#364661#715192,1
354640#581614#498728,1
605132#192013#896228,1
495364#943628#136714,1
443030#721123#359219,1
388767#107090#980699,1
129125#217631#865140,1
503699#65988#1039038,1
630735#283271#799784,0
153128#835056#245286,1
284730#979176#101166,1
513997#256784#826195,1
315242#1036513#43829,1
473416#68460#1036581,0
193807#244877#838119,0
229058#837058#243284,1
610262#689272#391070,1
95335#637911#442431,1
288383#218078#864691,1
238788#298635#784470,1
515373#302683#780429,0
444592#760393#319949,0
449528#663711#416631,1
352936#1060165#20177,1
270689#403511#676409,1
344041#737299#343043,1
375465#106595#981191,1
49017#711153#369189,1
372037#396714#683193,1
225917#1068116#12226,1
148571#503145#577197,0
60408#379180#700676,1
214793#569958#510384,0
216298#737728#342614,1
361382#548573#531769,1
62393#659466#420876,1
188219#36011#1069039,1
433125#403289#676629,1
382039#414270#665654,1
299459#980145#100197,0
404341#1049782#30560,1
263698#612666#467676,1
392087#665153#415189,1
291012#703919#376423,0
533116#661468#418874,1
449097#388629#691229,1
64873#660808#419534,1
176978#508062#572280,0
71422#632566#447776,0
446134#887531#192811,1
457259#621325#459017,1
348491#514454#565888,1
549250#43866#1060954,1
464341#611134#469208,0
166920#827336#253006,1
135440#513746#566596,1
136175#234863#848007,1
371410#462519#617823,0
516374#627094#453248,1
480846#274260#808761,1
238793#392566#687341,0
223677#773642#306700,1
410357#122860#964960,0
517434#476957#603385,0
537359#1028264#52078,1
367047#844829#235513,0
209539#776042#304300,1
111519#592949#487393,0
596127#216281#866489,1
575715#659810#420532,0
255304#645655#434687,1
591966#1078764#1578,1
154473#145354#942746,1
280496#653731#426611,0
318892#291412#791649,1
4587#259891#823090,1
410394#164233#923883,1
444156#457015#623307,1
597123#172228#915896,1
605013#711212#369130,1
271557#205244#880013,1
176280#421272#658718,1
304763#568462#511880,1
416718#53054#1051897,1
344690#658895#421447,0
288630#842663#237679,0
459029#751140#329202,1
180093#552553#527789,1
67236#424495#655489,0
554587#1034566#45776,1
364958#1010593#69749,1
106309#499898#580444,1
72397#942793#137549,1
575345#822973#257369,1
244930#165046#923080,1
518835#621831#458511,1
591204#96259#991510,1
98906#640027#440315,0
45308#265382#817608,1
10990#772936#307406,1
374840#94231#993547,1
244067#1002472#77870,1
175882#606723#473619,0
294227#286752#796307,1
170913#262437#820547,1
233176#761237#319105,1
112248#336497#744084,0
149727#597979#482363,1
349331#173749#914364,1
617143#281820#801226,1
403985#957302#123040,1
343910#695280#385062,0
555944#89428#1015882,1
530623#692508#387834,1
1982#218559#864214,0
357318#139491#948610,1
328055#350584#730184,0
350779#877452#202890,0
374921#365324#714535,0
416588#1050139#30203,1
283934#99849#987933,1
184995#510411#569931,0
185380#718637#361705,1
272891#179667#908454,1
280320#655835#424507,1
77421#322637#760502,1
470707#701349#378993,1
215248#1033656#46686,1
379666#366312#713540,1
613523#266207#816795,1
177541#238262#844723,1
253393#561569#518773,0
24935#986991#93351,1
145475#747918#332424,1
508209#419675#660320,0
141448#648664#431678,1
371007#468680#611662,1
521571#698418#381924,1
312228#1070367#9975,0
225199#95077#992699,1
421680#752083#328259,1
167465#995197#85145,1
525737#487399#592943,1
244090#701507#378835,1
572747#726564#353778,1
248241#721334#359008,1
457497#218556#864217,1
181605#390239#689640,1
494038#626733#453609,1
263923#409534#670387,1
157612#559699#520643,0
432037#537526#542816,1
42028#762227#318115,0
446945#1019356#60986,1
316980#58340#1046640,1
426359#520159#560183,1
111665#549276#531066,1
173585#493966#586376,1
146602#311483#771660,0
599724#684036#396306,1
54701#817445#262897,1
254059#159065#929044,1
520600#388534#691321,1
256936#276239#806788,0
36012#589302#491040,0
617549#1041326#39016,1
39246#610272#470070,1
147137#171668#916463,1
598119#765766#314576,1
439062#524745#555597,0
183162#477794#602548,1
70529#189700#898532,1
92055#110816#976990,0
272984#565672#514670,1
377503#250287#832710,1
377160#549834#530508,1
30629#682612#397730,0
11274#440954#639361,1
133124#340041#740606,1
592942#517315#563027,0
598428#623005#457337,1
287662#108295#979503,1
260106#592202#488140,1
71673#100864#986912,1
461946#299514#783590,0
218808#347094#733618,1
474384#1057388#22954,1
390985#273653#809365,1
155561#804003#276339,1
356980#1070402#9940,1
446224#143116#944985,1
204308#162668#925447,0
38498#455820#624515,1
22671#556200#524142,0
525451#943521#136821,1
325325#906738#173604,0
603641#783968#296374,1
325987#794491#285851,0
599875#378281#701576,1
258698#101127#986648,1
50767#998558#81784,0
332858#56276#1048677,1
486879#957563#122779,0
23186#734538#345804,1
24145#505043#575299,0
162168#799757#280585,1
621717#765116#315226,0
152627#89613#1015700,1
108960#89549#1015765,1
344550#478323#602019,0
321543#1062609#17733,1
241541#1016999#63343,1
12230#605433#474909,1
373353#196115#892141,1
484809#952716#127626,1
137758#769482#310860,0
358387#589999#490343,1
560940#687287#393055,1
299797#1013708#66634,1
195622#854096#226246,0
131878#690125#390217,1
618429#373998#705857,1
129727#206765#878537,1
367182#38536#1066551,1
493258#409656#670264,0
29022#139923#948180,0
589992#590458#489884,1
413392#191001#897237,0
502373#575740#504602,1
199743#417459#662535,1
340769#1005941#74401,0
121002#1032844#47498,1
596089#934291#146051,0
244837#281891#801156,1
507228#305207#777898,1
447786#153640#934467,0
29756#989016#91326,1
290761#276299#806728,1
70902#618145#462197,0
543254#601060#479282,0
168167#822710#257632,1
518681#365879#713974,1
448885#542078#538264,1
45512#689243#391099,0
472681#880414#199928,0
547131#564227#516115,1
26133#962659#117683,1
242528#79839#1025358,0
502465#685386#394956,1
196401#234866#848004,1
395746#1039383#40959,0
283476#566432#513910,1
75409#210137#872602,1
469188#701575#378767,1
473193#230215#852619,1
410562#1006405#73937,1
272283#290000#793056,1
465481#947853#132489,1
30205#508526#571816,0
322936#75660#1029405,1
234941#888620#191722,1
97815#181855#906281,0
29678#1005939#74403,0
561580#435184#645021,1
219841#522002#558340,1
360672#987380#92962,1
227315#759554#320788,1
633451#94291#993488,1
621132#249431#833567,1
446148#897249#183093,1
87427#131980#955917,0
354555#421972#658014,1
131459#742215#338127,1
110199#557259#523083,1
278646#678701#401641,1
171803#711180#369162,0
398568#601377#478965,1
499456#867843#212499,0
416271#606386#473956,1
100082#569896#510446,0
377888#78241#1026873,1
595017#119927#967898,1
399350#1000083#80259,0
582454#969622#110720,0
283548#968531#111811,0
405029#198179#890084,1
185505#112743#975072,1
64390#357402#722462,1
517970#1024745#55597,0
44755#766260#314082,0
193245#606890#473452,1
343997#587959#492383,1
514316#191800#896441,1
561324#980864#99478,0
212339#550588#529754,1
116794#1076101#4241,1
43539#247090#835909,0
54695#817432#262910,1
81183#857624#222718,0
177085#707876#372466,0
482374#225960#856852,1
478882#632955#447387,0
628229#871152#209190,1
449623#325874#757258,1
515471#494567#585775,1
384410#305735#777375,1
496646#853968#226374,1
539738#325490#757645,1
170784#998852#81490,1
386654#389005#690852,0
574731#816767#263575,1
398971#147745#940349,0
17439#411765#668154,1
312634#595770#484572,0
575479#868844#211498,0
571048#650423#429919,0
491696#1006869#73473,0
85463#644249#436093,1
113745#214848#867908,1
517014#883273#197069,0
612306#428472#651526,1
98369#1026572#53770,0
18173#424856#655121,1
46530#636038#444304,0
173202#111791#976017,0
552789#199721#888548,0
492149#1040170#40172,0
74391#972199#108143,1
415652#312206#770941,1
5573#547231#533111,0
123221#708319#372023,1
222116#759830#320512,1
125123#289104#793963,1
56008#961270#119072,1
505230#633514#446828,1
439528#720994#359348,1
64411#642945#437397,1
412321#1049400#30942,1
572520#224446#858362,0
294272#688307#392035,0
322829#72462#1032595,1
156958#861853#218489,1
156551#857002#223340,1
541145#524981#555361,0
12419#455371#624967,0
231557#79992#1025212,1
23336#284077#798978,1
322139#122643#965175,1
30635#136401#951695,1
589146#541078#539264,1
510024#762190#318152,1
460669#553914#526428,1
606692#407915#672005,1
60611#502512#577830,1
162356#86456#1018809,1
554308#111104#976703,1
218955#1055702#24640,0
574827#981497#98845,1
299552#1059843#20499,0
384310#278871#804169,1
538524#293416#789663,1
210089#239119#843890,1
400491#306372#776740,1
526976#778778#301564,1
73074#538250#542092,0
29029#497553#582789,0
544063#502873#577469,0
132975#353320#726548,0
571152#650293#430049,1
421211#48718#1056107,1
531816#426193#653786,1
447267#781275#299067,1
68079#868321#212021,1
227966#855551#224791,0
80537#344181#736497,1
590132#873460#206882,0
621885#324031#759101,1
145945#468976#611366,1
90720#398907#681009,1
56460#951507#128835,1
434681#392742#687167,1
162752#197767#890496,1
177426#419987#660004,1
15289#482514#597828,0
537835#225708#857102,1
600322#49753#1055091,1
302258#846450#233892,1
172089#346652#734053,1
628927#294933#788160,0
484315#768035#312307,1
375080#590539#489803,1
203820#252965#830043,1
634442#869335#211007,0
439771#827010#253332,1
572280#665759#414583,1
114616#842915#237427,0
200585#532736#547606,1
253966#120000#967824,0
267430#442872#637433,0
437521#823125#257217,1
185320#598383#481959,1
242291#980765#99577,0
584214#858973#221369,1
36362#1032897#47445,1
509652#288414#794655,1
46381#1032637#47705,1
333255#870904#209438,0
183839#547654#532688,1
40318#432463#647618,1
252067#340042#740605,1
362555#95907#991866,1
361089#353922#725944,1
540924#239397#843617,1
75930#660390#419952,1
36141#649776#430566,1
166268#437272#643019,1
305329#660854#419488,0
393172#501344#578998,0
595532#96510#991261,1
338590#93129#994639,1
60610#194398#893856,1
462518#616071#464271,1
454893#636229#444113,0
552997#802246#278096,1
590238#820822#259520,1
240232#1016123#64219,1
618408#215335#867419,1
546357#839393#240949,1
74558#682963#397379,1
168024#440586#639720,1
164988#388254#691600,1
628857#184778#903363,1
31746#179400#908723,1
84926#681514#398828,1
439774#880139#200203,1
621181#1067811#12531,1
288414#176293#911810,0
477041#113115#974697,0
408546#1038710#41632,1
91894#438287#642015,0
377081#362084#717771,1
520545#694671#385671,1
324120#407680#672236,1
481649#697686#382656,0
589429#735643#344699,1
93415#312234#770914,1
212819#639432#440910,1
106161#689556#390786,1
561235#282205#800848,1
128291#183835#904301,1
22797#1077397#2945,1
130009#127073#960765,0
42200#232389#850447,1
324043#375968#703883,1
28602#33126#1071896,1
220893#822824#257518,0
27698#543085#537257,0
283333#417814#662183,0
265096#430439#649572,0
586060#869043#211299,0
176978#507884#572458,1
165308#1062445#17897,1
352687#65222#1039791,1
221727#815432#264910,0
282578#656949#423393,1
544430#423482#656502,1
215923#570380#509962,0
602465#372211#707644,0
257432#242021#840993,1
372001#58138#1046838,1
88411#474665#605677,0
381796#626951#453391,1
544988#866948#213394,0
331503#181760#906375,1
356087#355852#724010,1
213580#245275#837722,1
397522#342945#737714,1
556689#797531#282811,1
203142#494756#585586,0
103905#795757#284585,1
199091#811614#268728,1
543611#442658#637649,1
4899#652758#427584,1
553854#280335#802705,1
44966#115338#972481,0
415534#154784#933330,1
248726#514168#566174,1
281256#638677#441665,1
299843#331678#748886,0
633844#1016505#63837,1
43845#959583#120759,1
44234#379388#700469,1
79039#1053670#26672,0
284063#664013#416329,1
221058#138475#949625,1
319902#567255#513087,0
627345#455254#625086,0
21270#545810#534532,0
475931#272226#810786,1
440791#53169#1051780,1
286500#491958#588384,1
492609#60991#1043988,1
133927#678437#401905,1
559128#1030167#50175,0
397750#450447#629927,1
196283#954701#125641,1
28789#681670#398672,1
612376#211020#871729,1
118988#454232#626111,1
367004#1001696#78646,0
484528#718043#362299,1
538751#195956#892301,1
409086#215333#867421,0
540611#670894#409448,1
480149#574086#506256,0
150665#551689#528653,1
550851#203363#881879,1
192196#402227#677692,1
308929#668388#411954,1
29028#542344#537998,0
612443#739319#341023,1
443102#721856#358486,1
485855#768861#311481,0
115778#340575#740070,1
294549#689379#390963,1
153064#477619#602723,1
256180#598875#481467,1
483043#194269#893985,1
575232#627054#453288,1
103960#328365#754792,1
348396#912959#167383,1
391382#194799#893456,1
568839#54648#1050303,1
444149#1057853#22489,0
332604#644772#435570,0
322056#868175#212167,0
47749#634921#445421,0
180909#705683#374659,1
236433#141155#946948,1
592130#548173#532169,1
149994#189934#898301,0
547131#564268#516074,1
175375#576637#503705,1
627767#318639#764498,1
128594#635268#445074,1
66550#746867#333475,1
204946#518002#562340,0
242283#331237#749322,1
311074#748334#332008,0
66672#918315#162027,1
589992#590178#490164,1
282380#740196#340146,1
304917#108908#978890,0
490431#108916#978882,1
178598#607189#473153,1
321537#477754#602588,1
258495#558653#521689,1
314105#616293#464049,1
114119#110273#977524,1
44476#856266#224076,1
403509#860826#219516,1
395559#290243#792811,1
412050#123238#964585,1
5209#1049651#30691,0
280731#552988#527354,0
444615#290156#792901,1
312639#984912#95430,0
624522#299321#783776,1
399797#807878#272464,1
174907#726860#353482,1
156157#743699#336643,0
360293#240104#842917,1
610471#383644#696209,1
446588#86243#1019022,1
336349#814844#265498,1
562911#174910#913198,1
240253#269505#813504,0
385101#1037115#43227,1
169580#842935#237407,1
607223#312681#770458,1
293628#870999#209343,0
189765#93754#994023,1
311508#983736#96606,0
95163#534818#545524,0
236969#782514#297828,1
36179#1033825#46517,0
530107#1014002#66340,1
132906#1022803#57539,1
339797#814757#265585,1
446877#249082#833920,1
589298#322850#760286,0
25671#189495#898736,1
434511#67629#1037406,0
305170#595521#484821,0
427040#332522#748060,1
312755#706911#373431,1
273600#1079627#715,0
268965#692847#387495,0
531872#157963#930140,1
444871#944127#136215,1
594450#198334#889929,1
266475#829706#250636,1
621321#400420#679486,1
9925#692462#387880,0
197172#706245#374097,1
173171#871194#209148,0
64468#316206#766934,1
388721#845883#234459,1
372325#376441#703411,0
85333#783216#297126,0
85491#764713#315629,0
49698#334764#745818,0
40093#1017909#62433,1
34976#858997#221345,0
632838#62113#1042875,1
